article_id,author_name
2201.00713,Nikhil Potu Surya Prakash
2201.00714,Yuyuan Yu
2201.00714,Guoxu Zhou
2201.00714,Haonan Huang
2201.00714,Shengli Xie
2201.00714,Qibin Zhao
2201.00715,Sara Malvar
2201.00715,Julio Romano Meneghini
2201.00716,Claudia Schon
2201.00716,Ulrich Furbach
2201.00716,Marco Ragni
2201.00719,Ajinkya K Mulay
2201.00719,Sean Lane
2201.00719,Erin Hennes
2201.0072,Barbara Tavares
2201.0072,Claudia Soares
2201.0072,Manuel Marques
2201.00722,Ankit Shrivastava
2201.00722,Jingxiao Liu
2201.00722,Kaushik Dayal
2201.00722,Hae Young Noh
2201.00723,Vrishabh Patil
2201.00723,Yonatan Mintz
2201.00724,Andrew Downie
2201.00724,Bahman Gharesifard
2201.00724,
2201.00724,Stephen L. Smith
2201.00726,Mohammad A. Moghaddam
2201.00726,Ty P. A. Ferre
2201.00726,Xingyuan Chen
2201.00726,Kewei Chen
2201.00726,Mohammad Reza Ehsani
2201.00727,"Malin Sandstr""om"
2201.00727,Mathew Abrams
2201.00727,Jan Bjaalie
2201.00727,Mona Hicks
2201.00727,"David
  Kennedy"
2201.00727,Arvind Kumar
2201.00727,JB Poline
2201.00727,Prasun Roy
2201.00727,Paul Tiesinga
2201.00727,Thomas Wachtler
2201.00727,Wojtek Goscinski
2201.0073,Thibault Sejourne
2201.0073,Franccois-Xavier Vialard
2201.0073,Gabriel Peyre
2201.00732,Michele Buzzicotti
2201.00732,Fabio Bonaccorso
2201.00736,Davide Ginelli
2201.00736,Oliviero Riganelli
2201.00736,Daniela Micucci
2201.00736,Leonardo Mariani
2201.00746,Sandro Preto
2201.00746,Eduardo Ferme
2201.00746,Marcelo Finger
2201.00756,Michele Girfoglio
2201.00756,Annalisa Quaini
2201.00756,Gianluigi Rozza
2201.00757,Robert J. Joyce
2201.00757,Edward Raff
2201.00757,Charles Nicholas
2201.00759,Cong T. Nguyen
2201.00759,Dinh Thai Hoang
2201.00759,Diep N. Nguyen
2201.00759,Eryk Dutkiewicz
2201.00761,Sriramya Bhamidipati
2201.00761,Tara Mina
2201.00761,Grace Gao
2201.00762,Harrison Foley
2201.00762,Liam Fowl
2201.00762,Tom Goldstein
2201.00762,Gavin Taylor
2201.00763,Phillip Rieger
2201.00763,Thien Duc Nguyen
2201.00763,Markus Miettinen
2201.00763,Ahmad-Reza Sadeghi
2201.00764,Ruiqi He
2201.00764,Yash Raj Jain
2201.00764,Falk Lieder
2201.00766,Matteo Boschini
2201.00766,Lorenzo Bonicelli
2201.00766,Pietro Buzzega
2201.00766,Angelo Porrello
2201.00766,Simone Calderara
2201.00767,Zihuan Qiu
2201.00767,Zhichuan Wang
2201.00767,Miaomiao Zhang
2201.00767,Ziyong Xu
2201.00767,Jie Fan
2201.00767,"Linfeng
  Xu"
2201.00768,Marwan Omar
2201.00768,Soohyeon Choi
2201.00768,DaeHun Nyang
2201.00768,
2201.00768,David Mohaisen
2201.0077,Javier Hernandez-Ortega
2201.0077,Julian Fierrez
2201.0077,Ignacio Serna
2201.0077,"Aythami
  Morales"
2201.00774,Pooneh Safayenikoo
2201.00774,Arghavan Asad
2201.00774,
2201.00774,Mahmood Fathy
2201.00777,Marc Demange
2201.00777,David Ellison
2201.00777,Bertrand Jouve
2201.00779,Keith Powell
2201.00779,Andrew Yingst
2201.00779,Talha Faizur Rahman
2201.00779,
2201.00779,Vuk Marojevic
2201.00782,Sergey Kirgizov
2201.00783,Franz J. Brandenburg
2201.00785,Siming Yan
2201.00785,Zhenpei Yang
2201.00785,Haoxiang Li
2201.00785,Chen Song
2201.00785,Li Guan
2201.00785,Hao Kang
2201.00785,Gang Hua
2201.00785,Qixing Huang
2201.00789,Thomas Fernique
2201.00789,Ilya Galanov
2201.00791,Shunyu Yao
2201.00791,RuiZhe Zhong
2201.00791,Yichao Yan
2201.00791,Guangtao Zhai
2201.00791,Xiaokang Yang
2201.00798,Puhan Zhang
2201.00798,Sheng Zhang
2201.00798,Gia-Wei Chern
2201.00801,Aaron Havens
2201.00801,Darioush Keivan
2201.00801,Peter Seiler
2201.00801,Geir Dullerud
2201.00801,Bin Hu
2201.00811,Ilya Galanov
2201.00812,Akhil Arora
2201.00812,Martin Gerlach
2201.00812,Tiziano Piccardi
2201.00812,"Alberto
  Garcia-Duran"
2201.00812,Robert West
2201.00813,Naama Ben-David
2201.00813,Guy E. Blelloch
2201.00813,Yuanhao Wei
2201.00814,Arnav Chavan
2201.00814,Zhiqiang Shen
2201.00814,Zhuang Liu
2201.00814,"Zechun Liu and
  Kwang-Ting Cheng"
2201.00814,Eric Xing
2201.00815,Nguyen Thoi Minh Quan
2201.00817,Eduardo Reck Miranda
2201.00817,Satvik Venkatesh
2201.00817,Jose D. Martin-Guerrero
2201.00817,Carlos Hernani-Morales
2201.00817,Lucas Lamata
2201.00817,Enrique Solano
2201.00818,Stefan Bloemheuvel
2201.00818,Jurgen van den Hoogen
2201.00818,"Dario Jozinovic and
  Alberto Michelini"
2201.00818,Martin Atzmueller
2201.0082,Varun Mannam
2201.0082,Jacob Brandt
2201.0082,Cody J. Smith
2201.0082,
2201.0082,Scott Howard
2201.00835,Jens Eisert
2201.00835,Mark M. Wilde
2201.00844,Elie Azeraf
2201.00844,Emmanuel Monfrini
2201.00844,Wojciech Pieczynski
2201.00848,David A. Noever
2201.00849,Shenwang Jiang
2201.00849,Jianan Li
2201.00849,Ying Wang
2201.00849,Bo Huang
2201.00849,Zhang Zhang
2201.00849,Tingfa Xu
2201.0085,Michael McCreesh
2201.0085,Jorge Cortes
2201.00855,Alia Abbas
2201.00857,Eric Samperton (Purdue University)
2201.00858,Dimitris Karakostas
2201.00858,Aggelos Kiayias
2201.00858,Thomas Zacharias
2201.00863,Nikhil Potu Surya Prakash
2201.00863,Tamara Perreault
2201.00863,Trevor Voth
2201.00863,"Zejun
  Zhong"
2201.00864,Timothy Stevens
2201.00864,Joseph Near
2201.00864,Christian Skalka
2201.00866,Suhas S Kowshik
2201.00869,Niloofar Bahadori
2201.00869,Jonathan Ashdown
2201.00869,Francesco Restuccia
2201.00872,"Mehdi Za""idi"
2201.00874,Jacob Nelson-Slivon
2201.00874,Ahmed Hassan
2201.00874,Roberto Palmieri
2201.00875,Luca Nenna
2201.00875,Brendan Pass
2201.00877,Hanlin Mo
2201.00877,Hua Li
2201.00877,Guoying Zhao
2201.00879,Geethu Joseph
2201.00879,M. Cenk Gursoy
2201.00879,Pramod K. Varshney
2201.00881,Amir Behrouzi-Far
2201.00881,
2201.00881,Emina Soljanin
2201.00883,Ruben Aylwin
2201.00883,Carlos Jerez-Hanckes
2201.00888,Vahid Keshavarzzadeh
2201.00888,Shandian Zhe
2201.00888,Robert M. Kirby
2201.00888,Akil Narayan
2201.00889,John Patterson
2201.00889,Chris Avery
2201.00889,Tyler Grear
2201.00889,Donald J. Jacobs
2201.00893,Yibin Wang
2201.00893,Haifeng Wang
2201.00893,Zhaohua Peng
2201.00895,Yibin Wang
2201.00895,Abdur Rahman
2201.00895,W. Neil. Duggar
2201.00895,P. Russell Roberts
2201.00895,"Toms V.
  Thomas"
2201.00895,Linkan Bian
2201.00895,Haifeng Wang
2201.009,Minzhao Lyu
2201.009,Hassan Habibi Gharakheili
2201.009,Vijay Sivaraman
2201.00904,Kamil Doleglo
2201.00904,Anna Paszynska
2201.00904,Maciej Paszynski
2201.00904,"Leszek
  Demkowicz"
2201.00906,Erlang Surya
2201.00906,Lutz Warnke
2201.0091,Thai T. Vu
2201.0091,Dinh Thai Hoang
2201.0091,Khoa T. Phan
2201.0091,Diep N. Nguyen
2201.0091,
2201.0091,"Eryk
  Dutkiewicz"
2201.00912,Lorenzo Jaime Yu Flores
2201.00912,Yiding Hao
2201.0092,Bingquan Ji
2201.0092,Xiaohan Zhu
2201.0092,Hong-lin Liao
2201.00927,Nathan A. Chi
2201.00927,Peter Washington
2201.00927,Aaron Kline
2201.00927,Arman Husic
2201.00927,Cathy Hou
2201.00927,Chloe He
2201.00927,Kaitlyn Dunlap
2201.00927,
2201.00927,Dennis Wall
2201.00929,Shriya V. Nagpal
2201.00929,Gokul G. Nair
2201.00929,Francesca Parise
2201.00929,"C. Lindsay
  Anderson"
2201.00932,Charles Dawson
2201.00932,Bethany Lowenkamp
2201.00932,Dylan Goff
2201.00932,Chuchu Fan
2201.00933,Kuniyuki Takahashi
2201.00933,Naoki Fukaya
2201.00933,Avinash Ummadisingu
2201.00941,Yihua Ma
2201.00941,Zhifeng Yuan
2201.00941,Guanghui Yu
2201.00941,Shuqiang Xia
2201.00941,Liujun Hu
2201.00942,Yuyin Zhou
2201.00942,David Dreizin
2201.00942,Yan Wang
2201.00942,Fengze Liu
2201.00942,Wei Shen
2201.00942,"Alan L.
  Yuille"
2201.00945,Joos Heintz
2201.00945,Hvara Ocar
2201.00945,Luis Miguel Pardo
2201.00945,Andres Rojas Paredes
2201.00945,Enrique Carlos Segura
2201.00947,Bulla Rajesh
2201.00947,Abhishek Kumar Gupta
2201.00947,Ayush Raj
2201.00947,Mohammed Javed
2201.00947,"Shiv
  Ram Dubey"
2201.00954,Jose Alves Oliveira
2201.00954,Fabio Enrique Brochero Martinez
2201.00956,Yunzhi Lin
2201.00956,Chao Tang
2201.00956,Fu-Jen Chu
2201.00956,Ruinian Xu
2201.00956,Patricio A. Vela
2201.00957,Sruthi Krishna
2201.00957,Suganthi S.S
2201.00957,Shivsubramani Krishnamoorthy
2201.00957,"Arnav
  Bhavsar"
2201.0096,Qunxi Zhu
2201.0096,Yifei Shen
2201.0096,Dongsheng Li
2201.0096,Wei Lin
2201.00961,Tanmoy Chakraborty
2201.00961,Sarah Masud
2201.00965,Jiajia Li
2201.00965,Lu Yang
2201.00965,Letian Peng
2201.00965,Shitou Zhang
2201.00965,Ping Wang
2201.00965,Zuchao Li
2201.00965,Hai Zhao
2201.00966,Rajagopal A (1)
2201.00966,Nirmala V (2)
2201.00966,Andrew J (3)
2201.00966,"Arun Muthuraj
  Vedamanickam. ((1) Indian Institute of Technology Madras"
2201.00966,"(2) Queen Marys
  College"
2201.00966,(3) Karunya Institute of Technology
2201.00966,Sciences. India)
2201.00967,Mark Adams
2201.00967,Satish Balay
2201.00967,Oana Marin
2201.00967,Lois Curfman McInnes
2201.00967,"Richard
  Tran Mills"
2201.00967,Todd Munson
2201.00967,Hong Zhang
2201.00967,Junchao Zhang
2201.00967,Jed Brown
2201.00967,"Victor
  Eijkhout"
2201.00967,Jacob Faibussowitsch
2201.00967,Matthew Knepley
2201.00967,Fande Kong
2201.00967,Scott Kruger
2201.00967,Patrick Sanan
2201.00967,Barry F. Smith
2201.00968,Md Lutfar Rahman
2201.00968,Thomas Watson
2201.00969,Rajagopal A
2201.00969,Nirmala V
2201.00969,Arun Muthuraj Vedamanickam
2201.00971,Antonio Ginart
2201.00971,Laurens van der Maaten
2201.00971,James Zou
2201.00971,Chuan Guo
2201.00972,Hyunjin Choo
2201.00972,Kijung Shin
2201.00974,Wei Gong
2201.00974,Felix Kwok
2201.00974,
2201.00974,Zhiyu Tan
2201.00975,Chengxi Li
2201.00975,Brent Harrison
2201.00976,Shengwen Ding
2201.00976,Chenhui Hu
2201.00977,Andre Jesus
2201.00977,Claudio Zito
2201.00977,Claudio Tortorici
2201.00977,Eloy Roura
2201.00977,"Giulia De
  Masi"
2201.00978,Kai Han
2201.00978,Jianyuan Guo
2201.00978,Yehui Tang
2201.00978,Yunhe Wang
2201.00982,Suyash Gupta
2201.00982,Sajjad Rahnama
2201.00982,Erik Linsenmayer
2201.00982,Faisal Nawab
2201.00982,"Mohammad
  Sadoghi"
2201.00985,Tonmoay Deb
2201.00985,Akib Sadmanee
2201.00985,Kishor Kumar Bhaumik
2201.00985,Amin Ahsan Ali
2201.00985,"M
  Ashraful Amin"
2201.00985,A K M Mahbubur Rahman
2201.00987,Qiong Nan
2201.00987,Juan Cao
2201.00987,Yongchun Zhu
2201.00987,Yanyan Wang
2201.00987,Jintao Li
2201.00989,Bowen Xing
2201.00989,Ivor Tsang
2201.00994,O. Bekkouche
2201.00994,M. Bagaa
2201.00994,
2201.00994,T. Taleb
2201.00995,Neng Wan
2201.00995,Dapeng Li
2201.00995,
2201.00995,Naira Hovakimyan
2201.00997,Bosubabu Sambana
2201.00997,Priyanka Mishra
2201.01001,Muhammad Ahmad
2201.01001,Adil Mehmood Khan
2201.01001,Manuel Mazzara
2201.01001,"Salvatore
  Distefano"
2201.01001,Swalpa Kumar Roy
2201.01001,Xin Wu
2201.01002,Yongchun Zhu
2201.01002,Fuzhen Zhuang
2201.01002,Jindong Wang
2201.01002,Jingwu Chen
2201.01002,Zhiping Shi
2201.01002,Wenjuan Wu
2201.01002,Qing He
2201.01003,Yongchun Zhu
2201.01003,Fuzhen Zhuang
2201.01003,Deqing Wang
2201.01004,Yongchun Zhu
2201.01004,Dongbo Xi
2201.01004,Bowen Song
2201.01004,Fuzhen Zhuang
2201.01004,Shuai Chen
2201.01004,Xi Gu
2201.01004,Qing He
2201.01008,Kyungmoon Lee
2201.01008,Sungyeon Kim
2201.01008,Seunghoon Hong
2201.01008,Suha Kwak
2201.01013,Mikhail Moshkov
2201.01014,Xinyi Ying
2201.01014,Yingqian Wang
2201.01014,Longguang Wang
2201.01014,Weidong Sheng
2201.01014,Li Liu
2201.01014,Zaiping Lin
2201.01014,Shilin Zhou
2201.01016,Yunze Xiao
2201.01016,Hao Zhu
2201.01016,Haotian Yang
2201.01016,Zhengyu Diao
2201.01016,Xiangju Lu
2201.01016,Xun Cao
2201.01018,Jiayu Shang
2201.01018,Yanni Sun
2201.01019,Wei Lin
2201.01019,Hua Jiang
2201.01019,Zhifang Yang
2201.01027,Benting Wan
2201.01027,Shufen Zhou
2201.01029,Gaston Lenczner
2201.01029,Adrien Chan-Hon-Tong
2201.01029,Nicola Luminari
2201.01029,"Bertrand Le
  Saux"
2201.0103,Liwen Hu
2201.0103,Lei Ma
2201.0103,Dawei Weng
2201.0103,Tiejun Huang
2201.01031,Swati Bhardwaj
2201.01031,Madhu Raka
2201.01032,Georgios Kissas
2201.01032,Jacob Seidman
2201.01032,Leonardo Ferreira Guilhoto
2201.01032,"Victor M.
  Preciado"
2201.01032,George J. Pappas
2201.01032,Paris Perdikaris
2201.01034,Tianshuo Xu
2201.01034,Lijiang Li
2201.01034,Peng Mi
2201.01034,Xiawu Zheng
2201.01034,Fei Chao
2201.01034,Rongrong Ji
2201.01034,Yonghong Tian
2201.01034,Qiang Shen
2201.01036,Wen Wang
2201.01036,Shihao Wu
2201.01036,Ziwei Zhu
2201.01036,Ling Zhou
2201.01036,Peter X.-K. Song
2201.01037,Chenwu Zhang
2201.01037,Hancheng Lu
2201.01037,Zhuojia Gu
2201.01044,Yiran Huang
2201.01044,Nicole Schaal
2201.01044,Michael Hefenbrock
2201.01044,Yexu Zhou
2201.01044,"Till
  Riedel"
2201.01044,Likun Fang
2201.01044,Michael Beigl
2201.01046,Arun Balajee Vasudevan
2201.01046,Dengxin Dai
2201.01046,Luc Van Gool
2201.01047,Gaston Lenczner
2201.01047,Adrien Chan-Hon-Tong
2201.01047,Bertrand Le Saux
2201.01047,"Nicola
  Luminari"
2201.01047,Guy Le Besnerais
2201.01051,Ashirbad Pradhan
2201.01051,Jiayuan He
2201.01051,Ning Jiang
2201.0106,Ali El-Merhi
2201.0106,Helena Odenstedt Herges
2201.0106,Linda Block
2201.0106,Mikael Elam
2201.0106,Richard Vithal
2201.0106,Jaquette Liljencrantz
2201.0106,Miroslaw Staron
2201.01069,Liang Ma
2201.01069,Damien Chablat (ReV
2201.01069,LS2N)
2201.01069,Fouad Bennis
2201.01069,Wei Zhang
2201.0107,"""Oznur Alkan"
2201.0107,Dennis Wei
2201.0107,Massimiliano Mattetti
2201.0107,Rahul Nair
2201.0107,Elizabeth M. Daly
2201.0107,Diptikalyan Saha
2201.01073,Svenja Uhlemeyer
2201.01073,Matthias Rottmann
2201.01073,Hanno Gottschalk
2201.01074,Simon Barthelme
2201.01074,Pierre-Olivier Amblard
2201.01074,Nicolas Tremblay
2201.01074,Konstantin Usevich
2201.01079,Zhiwei Li
2201.01079,Zijian Yang
2201.01079,Lu Sun
2201.01079,Mineichi Kudo
2201.01079,Kego Kimura
2201.0108,Hui Liu
2201.0108,Bo Zhao
2201.0108,Yuefeng Peng
2201.0108,Weidong Li
2201.0108,Peng Liu
2201.01081,Donghwa Shon
2201.01081,Byeongjoon Noh
2201.01081,Nahyang Byun
2201.01087,Yabo Xiao
2201.01087,Dongdong Yu
2201.01087,Xiaojuan Wang
2201.01087,Lei Jin
2201.01087,Guoli Wang
2201.01087,Qian Zhang
2201.01088,R. Ammendola
2201.01088,A. Biagioni
2201.01088,O. Frezza
2201.01088,A. Lonardo
2201.01088,F. Lo Cicero
2201.01088,"M.
  Martinelli"
2201.01088,P.S. Paolucci
2201.01088,E. Pastorelli
2201.01088,D. Rossetti
2201.01088,F. Simula
2201.01088,"L.
  Tosoratto"
2201.01088,P. Vicini
2201.01089,Angelo Garofalo
2201.01089,Gianmarco Ottavi
2201.01089,Francesco Conti
2201.01089,"Geethan
  Karunaratne"
2201.01089,Irem Boybat
2201.01089,Luca Benini
2201.01089,Davide Rossi
2201.0109,Yunbin Zhao
2201.0109,Songhao Zhu
2201.0109,Dongsheng Wang
2201.0109,Zhiwei Liang
2201.01091,Minjin Choi
2201.01091,Jinhong Kim
2201.01091,Joonsek Lee
2201.01091,Hyunjung Shim
2201.01091,Jongwuk Lee
2201.01095,Mostafa Faraji
2201.01095,Alexander Seitz
2201.01095,Christoph Meier
2201.01095,Wolfgang A. Wall
2201.01099,Sedar Olmez
2201.01099,Dan Birks
2201.01099,Alison Heppenstall
2201.01102,Fangcheng Liu
2201.01102,Chao Zhang
2201.01102,Hongyang Zhang
2201.01105,Angel Gimenez
2201.01105,Miguel A. Murcia
2201.01105,Jose M. Amigo
2201.01105,"Oscar
  Martinez-Bonastre"
2201.01105,Jose Valero
2201.01106,Michael Zieve
2201.01107,Andrew Lewis-Pye
2201.01112,Yuan Zhang
2201.01112,Yuanqing Xia
2201.01112,
2201.01112,Yufeng Zhan
2201.01113,He Ma
2201.01113,Shidong Zhou
2201.01115,Jingjing Yang
2201.01115,Haifeng Lu
2201.01115,Chengming Li
2201.01115,Xiping Hu
2201.01115,Bin Hu
2201.0113,Mohammad Eslami
2201.0113,Tara Ghasempouri
2201.0113,Samuel Pagliarini
2201.01134,Kai Wu
2201.01134,Chao Wang
2201.01134,Junyuan Chen
2201.01134,Jing Liu
2201.01139,Alex Berke
2201.01139,Ronan Doorley
2201.01139,Kent Larson
2201.01139,Esteban Moro
2201.0114,Yanhua Xu
2201.0114,Dominik Wojtczak
2201.01144,Paul Almasan
2201.01144,Miquel Ferriol-Galmes
2201.01144,Jordi Paillisse
2201.01144,"Jose
  Suarez-Varela"
2201.01144,Diego Perino
2201.01144,Diego Lopez
2201.01144,Antonio Agustin Pastor Perales
2201.01144,Paul Harvey
2201.01144,Laurent Ciavaglia
2201.01144,Leon Wong
2201.01144,Vishnu Ram
2201.01144,Shihan Xiao
2201.01144,"Xiang
  Shi"
2201.01144,Xiangle Cheng
2201.01144,Albert Cabellos-Aparicio
2201.01144,Pere Barlet-Ros
2201.01145,Chao Wang
2201.01145,Kai Wu
2201.01145,Jing Liu
2201.01147,Ievgen Kabin
2201.01147,Zoya Dyka
2201.01147,Dan Kreiser
2201.01147,Peter Langendoerfer
2201.01148,Vasileios Iosifidis
2201.01148,Arjun Roy
2201.01148,Eirini Ntoutsi
2201.01149,Benjamin Balzer
2201.01149,Johannes Schneider
2201.01153,Ievgen Kabin
2201.01153,Alejandro Sosa
2201.01153,Zoya Dyka
2201.01153,Dan Klann
2201.01153,"Peter
  Langendoerfer"
2201.01154,Jan Vykopal
2201.01154,Valdemar vSvabensky
2201.01154,Pavel Seda
2201.01154,Pavel vCeleda
2201.01155,Xianglin Yang
2201.01155,Yun Lin
2201.01155,Ruofan Liu
2201.01155,Zhenfeng He
2201.01155,Chao Wang
2201.01155,Jin Song Dong
2201.01155,Hong Mei
2201.01158,Ievgen Kabin
2201.01158,Zoya Dyka
2201.01158,Dan Klann
2201.01158,Nele Mentens
2201.01158,"Lejla Batina and
  Peter Langendoerfer"
2201.01163,Michael Curry
2201.01163,Alexander Trott
2201.01163,Soham Phade
2201.01163,Yu Bai
2201.01163,Stephan Zheng
2201.01164,Rohan Bhambhoria
2201.01164,Hui Liu
2201.01164,Samuel Dahan
2201.01164,Xiaodan Zhu
2201.01165,R. Pinto Carvalho
2201.01165,A. M. Couto Carneiro
2201.01165,F. M. Andrade Pires
2201.01165,"A.
  Popp"
2201.01166,Yun Li
2201.01166,Yixiu Wang
2201.01166,Yifu Chen
2201.01166,Kaixun Hua
2201.01166,Jiayang Ren
2201.01166,"Ghazaleh
  Mozafari"
2201.01166,Qiugang Lu
2201.01166,Yankai Cao
2201.01169,Qihang Lin
2201.01169,Yangyang Xu
2201.0117,Haemin Lee
2201.0117,Sean Kwon
2201.0117,Soyi Jung
2201.0117,
2201.0117,Joongheon Kim
2201.01173,Yi Ma
2201.01173,Yongqi Zhai
2201.01173,Ronggang Wang
2201.01174,Thomas Mueller Graf
2201.01174,Daniel Lemire
2201.0118,Arpita Biswas
2201.0118,Gourab K Patro
2201.0118,Niloy Ganguly
2201.0118,Krishna P. Gummadi
2201.0118,Abhijnan Chakraborty
2201.01181,R. Kovtun
2201.01181,S. Radchenko
2201.01181,A. Netreba
2201.01181,O. Sudakov
2201.01181,R. Natarov
2201.01181,Z. Dyka
2201.01181,I. Kabin
2201.01181,"P. Langend""orfer"
2201.01182,Kshitija Taywade
2201.01182,Brent Harrison
2201.01182,Adib Bagh
2201.01183,Matteo Gavazzoni
2201.01183,Nicola Ferro
2201.01183,Simona Perotto
2201.01183,Stefano Foletti
2201.01184,Ruiyin Li
2201.01184,Mohamed Soliman
2201.01184,Peng Liang
2201.01184,Paris Avgeriou
2201.01186,Adam Polevoy
2201.01186,Max Basescu
2201.01186,Luca Scheuer
2201.01186,Joseph Moore
2201.01188,Abdalsamad Keramatfar
2201.01188,Mohadeseh Rafiee
2201.01188,Hossein Amirkhani
2201.01189,B. Ananthanarayan
2201.01189,Souvik Bera
2201.01189,S. Friot
2201.01189,Tanay Pathak
2201.0119,Xing Ai
2201.0119,Chengyu Sun
2201.0119,Zhihong Zhang
2201.0119,Edwin R Hancock
2201.01191,Ravi Peters
2201.01191,Balazs Dukai
2201.01191,Stelios Vitalis
2201.01191,Jordi van Liempt
2201.01191,Jantien Stoter
2201.01193,Viktor Linders
2201.01195,Ludwig Winkler
2201.01195,"Klaus-Robert M""uller"
2201.01195,Huziel E. Sauceda
2201.01196,Mohammadamin Tavakoli
2201.01196,Alexander Shmakov
2201.01196,Francesco Ceccarelli
2201.01196,"Pierre
  Baldi"
2201.01198,Shiqi Zheng
2201.01198,Peng Shi
2201.01198,Huiyan Zhang
2201.01203,Devina Mohan
2201.01203,Anna M. M. Scaife
2201.01203,Fiona Porter
2201.01203,Mike Walmsley
2201.01203,"Micah
  Bowles"
2201.01209,Yuanfeng Song
2201.01209,Raymond Chi-Wing Wong
2201.01209,Xuefang Zhao
2201.01209,Di Jiang
2201.01212,Mingchen Li
2201.01212,Xuechen Zhang
2201.01212,Christos Thrampoulidis
2201.01212,Jiasi Chen
2201.01212,"Samet
  Oymak"
2201.01218,Su Yang
2201.01218,Sanaul Hoque
2201.01218,Farzin Deravi
2201.01219,Wei Ding
2201.01219,Sansit Patnaik
2201.01219,Fabio Semperlotti
2201.01221,Xueguang Lyu
2201.01221,Andrea Baisero
2201.01221,Yuchen Xiao
2201.01221,Christopher Amato
2201.01222,Andrew R. Cohen
2201.01222,Paul M.B. Vitanyi
2201.01227,Farshad Noravesh
2201.01228,Anton Glushchenko
2201.01228,Konstantin Lastochkin
2201.0123,Zhe Zhang
2201.0123,Shiyao Ma
2201.0123,Zhaohui Yang
2201.0123,Zehui Xiong
2201.0123,Jiawen Kang
2201.0123,Yi Wu
2201.0123,Kejia Zhang
2201.0123,Dusit Niyato
2201.01232,Ting Dang
2201.01232,Jing Han
2201.01232,Tong Xia
2201.01232,Dimitris Spathis
2201.01232,Erika Bondareva
2201.01232,"Chlo""e Siegele-Brown"
2201.01232,Jagmohan Chauhan
2201.01232,Andreas Grammenos
2201.01232,"Apinan
  Hasthanasombat"
2201.01232,Andres Floto
2201.01232,Pietro Cicuta
2201.01232,Cecilia Mascolo
2201.01233,Ruben Cartuyvels
2201.01233,Graham Spinks
2201.01233,Marie-Francine Moens
2201.01235,Fabio Brau
2201.01235,Giulio Rossolini
2201.01235,Alessandro Biondi
2201.01235,Giorgio Buttazzo
2201.0124,Beate Grawemeyer
2201.0124,John Halloran
2201.0124,Matthew England
2201.0124,David Croft
2201.01246,Tong Dou
2201.01246,Guofeng Zhang
2201.01246,
2201.01246,Wei Cui
2201.01247,Hanhan Zhou
2201.01247,Tian Lan
2201.01247,Vaneet Aggarwal
2201.01248,Piero Deidda
2201.01248,Mario Putti
2201.01248,Francesco Tudisco
2201.01249,Adriano Lucieri
2201.01249,Muhammad Naseer Bajwa
2201.01249,Stephan Alexander Braun
2201.01249,Muhammad Imran Malik
2201.01249,Andreas Dengel
2201.01249,Sheraz Ahmed
2201.0125,Guan Wang
2201.0125,Yusuke Kikuchi
2201.0125,Jinglin Yi
2201.0125,Qiong Zou
2201.0125,Rui Zhou
2201.0125,Xin Guo
2201.01251,Jens Tuyls
2201.01251,Shunyu Yao
2201.01251,Sham Kakade
2201.01251,Karthik Narasimhan
2201.01257,Erdal Mutlu
2201.01257,Ajay Panyala
2201.01257,Nitin Gawande
2201.01257,Abhishek Bagusetty
2201.01257,"Jinsung
  Kim"
2201.01257,Karol Kowalski
2201.01257,Nicholas Bauman
2201.01257,Bo Peng
2201.01257,Jiri Brabec
2201.01257,"Sriram
  Krishnamoorthy"
2201.01261,Niall L. Williams
2201.01261,Aniket Bera
2201.01261,Dinesh Manocha
2201.01262,Roberto La Scala
2201.01262,Sergio Polese
2201.01262,Sharwan K. Tiwari
2201.01262,Andrea Visconti
2201.01266,Ali Hatamizadeh
2201.01266,Vishwesh Nath
2201.01266,Yucheng Tang
2201.01266,Dong Yang
2201.01266,Holger Roth
2201.01266,Daguang Xu
2201.01272,R. Natarov
2201.01272,O. Sudakov
2201.01272,Z. Dyka
2201.01272,I. Kabin
2201.01272,O. Maksymyuk
2201.01272,O. Iegorova
2201.01272,O. Krishtal
2201.01272,"P. Langend""orfer"
2201.01273,H. Hellaoui
2201.01273,M. Bagaa
2201.01273,A. Chelli
2201.01273,T. Taleb
2201.01275,Soumendu Chakraborty
2201.01275,Satish Kumar Singh
2201.01275,
2201.01275,Pavan Chakraborty
2201.01276,Soumendu Chakraborty
2201.01276,Satish Kumar Singh
2201.01276,
2201.01276,Pavan Chakraborty
2201.01277,Soumendu Chakraborty
2201.01277,Anand Singh Jalal
2201.01277,Charul Bhatnagar
2201.01278,Brian S. Ryujin
2201.01278,Arturo Vargas
2201.01278,Ian Karlin
2201.01278,Shawn A. Dawson
2201.01278,"Kenneth
  Weiss"
2201.01278,Adam Bertsch
2201.01278,M. Scott McKinley
2201.01278,Michael R. Collette
2201.01278,Si D. Hammond
2201.01278,Kevin Pedretti
2201.01278,Robert N. Rieben
2201.01283,Florin C. Ghesu
2201.01283,Bogdan Georgescu
2201.01283,Awais Mansoor
2201.01283,Youngjin Yoo
2201.01283,Dominik Neumann
2201.01283,Pragneshkumar Patel
2201.01283,R.S. Vishwanath
2201.01283,James M. Balter
2201.01283,"Yue
  Cao"
2201.01283,Sasa Grbic
2201.01283,Dorin Comaniciu
2201.01285,Dominik Kempa
